1 0.0358521 0.306836 0.267522 0.259979 0.292809 0.232051 0.28783 0.284445 0.253856 0.255345 0.261254 0.16087 
0.0358521 1 -0.00532528 0.361836 0.223501 0.252601 0.208994 0.214299 0.213812 0.172039 0.188264 0.173356 0.120845 
0.306836 -0.00532528 1 -0.0335492 0.347246 0.244521 0.238612 0.220072 0.229803 0.18751 0.195364 0.181604 0.133699 
0.267522 0.361836 -0.0335492 1 0.130858 0.400048 0.301404 0.289957 0.286018 0.222444 0.215021 0.214788 0.131174 
0.259979 0.223501 0.347246 0.130858 1 0.0782465 0.376472 0.255643 0.287261 0.228386 0.219297 0.22811 0.153995 
0.292809 0.252601 0.244521 0.400048 0.0782465 1 0.194857 0.346842 0.31569 0.259132 0.245951 0.250815 0.165255 
0.232051 0.208994 0.238612 0.301404 0.376472 0.194857 1 0.0320295 0.295259 0.190527 0.204296 0.198883 0.12566 
0.28783 0.214299 0.220072 0.289957 0.255643 0.346842 0.0320295 1 0.244362 0.295538 0.204439 0.231305 0.147475 
0.284445 0.213812 0.229803 0.286018 0.287261 0.31569 0.295259 0.244362 1 0.0865162 0.237824 0.220702 0.148797 
0.253856 0.172039 0.18751 0.222444 0.228386 0.259132 0.190527 0.295538 0.0865162 1 0.14732 0.217442 0.130552 
0.255345 0.188264 0.195364 0.215021 0.219297 0.245951 0.204296 0.204439 0.237824 0.14732 1 0.0960783 0.107116 
0.261254 0.173356 0.181604 0.214788 0.22811 0.250815 0.198883 0.231305 0.220702 0.217442 0.0960783 1 -0.0271996 
0.16087 0.120845 0.133699 0.131174 0.153995 0.165255 0.12566 0.147475 0.148797 0.130552 0.107116 -0.0271996 1 
